Index,Date,Time,Counter,Load 50 kN_Filtered,Posn,LVDT1,LVDT2,Avg_LVDT,Avg_displacement
2881,44712.63745,288.135203,1002,0.034002,13.509136,0.140698,0.136064,0.138381,2.083108
2882,44712.63745,288.235203,1002,0.033845,13.509235,0.140703,0.136069,0.138386,2.083108
2883,44712.63745,288.335203,1002,0.033924,13.5092,0.140742,0.136087,0.1384145,2.08295
2884,44712.63745,288.435203,1002,0.034082,13.509222,0.140757,0.136099,0.138428,2.08295
2885,44712.63745,288.535203,1002,0.034142,13.509263,0.140756,0.136104,0.13843,2.082941
2886,44712.63745,288.635203,1002,0.034346,13.5092,0.140772,0.136117,0.1384445,2.082944
2887,44712.63746,288.735203,1002,0.034167,13.509261,0.140798,0.136129,0.1384635,2.082944
2888,44712.63746,288.835202,1002,0.034155,13.509247,0.140802,0.136135,0.1384685,2.083045
2889,44712.63746,288.935202,1002,0.033921,13.509134,0.140802,0.136139,0.1384705,2.082954
2890,44712.63746,289.035202,1002,0.033896,13.509161,0.140807,0.136145,0.138476,2.082954
2891,44712.63746,289.135202,1002,0.034141,13.509151,0.140798,0.136138,0.138468,2.083037
2892,44712.63746,289.235202,1002,0.034669,13.509317,0.14082,0.136157,0.1384885,2.083037
2893,44712.63746,289.335202,1002,0.035094,13.509253,0.140877,0.136185,0.138531,2.08334
2894,44712.63746,289.435202,1002,0.034814,13.509204,0.14088,0.136198,0.138539,2.083086
2895,44712.63746,289.535202,1002,0.034557,13.509202,0.140889,0.136203,0.138546,2.082971
2896,44712.63747,289.635202,1002,0.034842,13.509316,0.1409,0.13621,0.138555,2.083059
2897,44712.63747,289.735202,1002,0.034817,13.509239,0.140911,0.136215,0.138563,2.083059
2898,44712.63747,289.835202,1002,0.034589,13.509231,0.140909,0.136226,0.1385675,2.082935
2899,44712.63747,289.935201,1002,0.034712,13.509266,0.140924,0.13624,0.138582,2.082962
2900,44712.63747,290.035201,1002,0.034391,13.509298,0.14094,0.136252,0.138596,2.082962
2901,44712.63747,290.135201,1002,0.034449,13.509329,0.140961,0.136265,0.138613,2.083014
2902,44712.63747,290.235201,1002,0.034312,13.509382,0.140975,0.136279,0.138627,2.083014
2903,44712.63747,290.335201,1002,0.034401,13.509403,0.140989,0.13629,0.1386395,2.082975
2904,44712.63748,290.435201,1002,0.034561,13.5093,0.140997,0.136298,0.1386475,2.082975
2905,44712.63748,290.535201,1002,0.034388,13.509359,0.141016,0.136312,0.138664,2.08304
2906,44712.63748,290.635201,1002,0.034554,13.509293,0.141017,0.136315,0.138666,2.083062
2907,44712.63748,290.735201,1002,0.034808,13.509331,0.141024,0.136323,0.1386735,2.083027
2908,44712.63748,290.835201,1002,0.034769,13.509353,0.141032,0.136337,0.1386845,2.082953
2909,44712.63748,290.9352,1002,0.03489,13.509304,0.141057,0.13635,0.1387035,2.083019
2910,44712.63748,291.0352,1002,0.034438,13.509426,0.141053,0.136351,0.138702,2.083019
2911,44712.63748,291.1352,1002,0.034469,13.509415,0.141064,0.136366,0.138715,2.082948
2912,44712.63748,291.2352,1002,0.034712,13.509384,0.141077,0.136372,0.1387245,2.082948
2913,44712.63749,291.3352,1002,0.034774,13.509499,0.1411,0.136386,0.138743,2.083009
2914,44712.63749,291.4352,1002,0.034749,13.509559,0.141105,0.136396,0.1387505,2.082961
2915,44712.63749,291.5352,1002,0.035183,13.509519,0.141104,0.1364,0.138752,2.082961
2916,44712.63749,291.6352,1002,0.035019,13.509594,0.141127,0.136423,0.138775,2.082997
2917,44712.63749,291.7352,1002,0.034523,13.509537,0.141125,0.136428,0.1387765,2.083027
2918,44712.63749,291.8352,1002,0.034801,13.509601,0.141134,0.136439,0.1387865,2.083315
2919,44712.63749,291.935199,1002,0.034937,13.509588,0.141143,0.136446,0.1387945,2.082953
2920,44712.63749,292.035199,1002,0.034666,13.509605,0.141149,0.136451,0.1388,2.082953
2921,44712.63749,292.135199,1002,0.034753,13.509589,0.141165,0.136458,0.1388115,2.082935
2922,44712.6375,292.235199,1002,0.034961,13.509639,0.141192,0.136474,0.138833,2.08296
2923,44712.6375,292.335199,1002,0.035263,13.50969,0.141201,0.136482,0.1388415,2.08296
2924,44712.6375,292.435199,1002,0.035405,13.509728,0.141207,0.136495,0.138851,2.083003
2925,44712.6375,292.535199,1002,0.035192,13.509595,0.141189,0.136489,0.138839,2.083003
2926,44712.6375,292.635199,1002,0.03546,13.509643,0.141228,0.136532,0.13888,2.082935
2927,44712.6375,292.735199,1002,0.035469,13.50966,0.141275,0.136581,0.138928,2.082977
2928,44712.6375,292.835199,1002,0.035113,13.509606,0.141297,0.136604,0.1389505,2.082977
2929,44712.6375,292.935199,1002,0.035173,13.509591,0.141301,0.136613,0.138957,2.082999
2930,44712.63751,293.035198,1002,0.034999,13.509608,0.141308,0.136618,0.138963,2.082999
2931,44712.63751,293.135198,1002,0.034679,13.509654,0.141304,0.136618,0.138961,2.082989
2932,44712.63751,293.235198,1002,0.034631,13.509612,0.141315,0.136627,0.138971,2.083
2933,44712.63751,293.335198,1002,0.034454,13.509677,0.141334,0.136637,0.1389855,2.083
2934,44712.63751,293.435198,1002,0.034663,13.509692,0.141346,0.136643,0.1389945,2.082998
2935,44712.63751,293.535198,1002,0.035002,13.50965,0.14135,0.136648,0.138999,2.082998
2936,44712.63751,293.635198,1002,0.034873,13.509685,0.141349,0.136656,0.1390025,2.083475
2937,44712.63751,293.735198,1002,0.034781,13.509687,0.141365,0.136665,0.139015,2.083024
2938,44712.63751,293.835198,1002,0.034895,13.509582,0.141377,0.136672,0.1390245,2.082925
2939,44712.63752,293.935198,1002,0.034524,13.509588,0.141377,0.136673,0.139025,2.082948
2940,44712.63752,294.035197,1002,0.034714,13.50962,0.141404,0.136689,0.1390465,2.082948
2941,44712.63752,294.135197,1002,0.034557,13.50963,0.141419,0.136707,0.139063,2.082987
2942,44712.63752,294.235197,1002,0.034831,13.509751,0.141414,0.13672,0.139067,2.083046
2943,44712.63752,294.335197,1002,0.035276,13.509718,0.141437,0.136731,0.139084,2.083046
2944,44712.63752,294.435197,1002,0.035186,13.509692,0.141457,0.136734,0.1390955,2.083102
2945,44712.63752,294.535197,1002,0.034983,13.509721,0.14147,0.136732,0.139101,2.083102
2946,44712.63752,294.635197,1002,0.034712,13.509734,0.141475,0.136726,0.1391005,2.083086
2947,44712.63752,294.735197,1002,0.03512,13.509721,0.14149,0.136739,0.1391145,2.083005
2948,44712.63753,294.835197,1002,0.035029,13.509699,0.141512,0.136761,0.1391365,2.083005
2949,44712.63753,294.935197,1002,0.035226,13.509796,0.14151,0.136766,0.139138,2.083002
2950,44712.63753,295.035197,1002,0.034997,13.509784,0.141513,0.136781,0.139147,2.082943
2951,44712.63753,295.135196,1002,0.035347,13.509931,0.141518,0.136796,0.139157,2.082943
2952,44712.63753,295.235196,1002,0.035825,13.509942,0.14154,0.136807,0.1391735,2.082996
2953,44712.63753,295.335196,1002,0.035483,13.50996,0.141542,0.136815,0.1391785,2.082996
2954,44712.63753,295.435196,1002,0.03577,13.510036,0.141563,0.136832,0.1391975,2.083022
2955,44712.63753,295.535196,1002,0.035958,13.510065,0.141586,0.136843,0.1392145,2.083005
2956,44712.63754,295.635196,1002,0.035609,13.510108,0.14159,0.136856,0.139223,2.083003
2957,44712.63754,295.735196,1002,0.034979,13.51011,0.141584,0.136861,0.1392225,2.082996
2958,44712.63754,295.835196,1002,0.035486,13.51008,0.141599,0.136876,0.1392375,2.082942
2959,44712.63754,295.935196,1002,0.035303,13.510018,0.141594,0.136884,0.139239,2.083157
2960,44712.63754,296.035196,1002,0.035491,13.510059,0.141607,0.136888,0.1392475,2.083157
2961,44712.63754,296.135195,1002,0.035176,13.510089,0.141612,0.136897,0.1392545,2.083073
2962,44712.63754,296.235195,1002,0.03514,13.510115,0.141622,0.136897,0.1392595,2.083073
2963,44712.63754,296.335195,1002,0.034974,13.510069,0.14163,0.136903,0.1392665,2.083357
2964,44712.63754,296.435195,1002,0.035035,13.51013,0.141651,0.136926,0.1392885,2.082946
2965,44712.63755,296.535195,1002,0.034818,13.510114,0.141666,0.136939,0.1393025,2.082946
2966,44712.63755,296.635195,1002,0.034936,13.510161,0.141649,0.136934,0.1392915,2.082934
2967,44712.63755,296.735195,1002,0.03481,13.510079,0.141669,0.136943,0.139306,2.082971
2968,44712.63755,296.835195,1002,0.035459,13.510154,0.141692,0.136963,0.1393275,2.083576
2969,44712.63755,296.935195,1002,0.035695,13.509984,0.141689,0.136977,0.139333,2.082922
2970,44712.63755,297.035195,1002,0.035594,13.510007,0.141709,0.136986,0.1393475,2.082922
2971,44712.63755,297.135195,1002,0.035608,13.510124,0.141725,0.137005,0.139365,2.08294
2972,44712.63755,297.235194,1002,0.035365,13.510094,0.141732,0.13702,0.139376,2.083061
2973,44712.63755,297.335194,1002,0.035591,13.510055,0.141749,0.137034,0.1393915,2.083061
2974,44712.63756,297.435194,1002,0.035478,13.510088,0.141762,0.137045,0.1394035,2.083338
2975,44712.63756,297.535194,1002,0.034881,13.510125,0.141741,0.137041,0.139391,2.082948
2976,44712.63756,297.635194,1002,0.03486,13.510097,0.141783,0.137064,0.1394235,2.082948
2977,44712.63756,297.735194,1002,0.034966,13.51009,0.14178,0.137069,0.1394245,2.082958
2978,44712.63756,297.835194,1002,0.034619,13.510021,0.141788,0.137072,0.13943,2.082958
2979,44712.63756,297.935194,1002,0.034649,13.510027,0.141797,0.137079,0.139438,2.08295
2980,44712.63756,298.035194,1002,0.034586,13.510094,0.141795,0.13708,0.1394375,2.08295
2981,44712.63756,298.135194,1002,0.034739,13.510088,0.141804,0.137084,0.139444,2.082946
2982,44712.63757,298.235193,1002,0.03508,13.510029,0.14183,0.137094,0.139462,2.082946
2983,44712.63757,298.335193,1002,0.03508,13.510017,0.141838,0.137099,0.1394685,2.082919
2984,44712.63757,298.435193,1002,0.035257,13.510109,0.141852,0.137113,0.1394825,2.082904
2985,44712.63757,298.535193,1002,0.034976,13.510106,0.14186,0.137125,0.1394925,2.082937
2986,44712.63757,298.635193,1002,0.035161,13.510052,0.141893,0.13714,0.1395165,2.082937
2987,44712.63757,298.735193,1002,0.035374,13.510155,0.141885,0.137155,0.13952,2.083018
2988,44712.63757,298.835193,1002,0.035022,13.510116,0.141885,0.137157,0.139521,2.083018
2989,44712.63757,298.935193,1002,0.034827,13.510107,0.141897,0.13716,0.1395285,2.083098
2990,44712.63757,299.035193,1002,0.035297,13.510088,0.141919,0.137175,0.139547,2.082925
2991,44712.63758,299.135193,1002,0.035428,13.510083,0.141929,0.137184,0.1395565,2.082903
2992,44712.63758,299.235193,1002,0.035461,13.510134,0.141921,0.137192,0.1395565,2.083127
2993,44712.63758,299.335192,1002,0.035194,13.51017,0.141933,0.137207,0.13957,2.083127
2994,44712.63758,299.435192,1002,0.035288,13.510079,0.141957,0.137212,0.1395845,2.082922
2995,44712.63758,299.535192,1002,0.035562,13.510129,0.141964,0.137216,0.13959,2.082922
2996,44712.63758,299.635192,1002,0.035935,13.510239,0.141984,0.137232,0.139608,2.082897
2997,44712.63758,299.735192,1002,0.036183,13.51016,0.141995,0.137238,0.1396165,2.082972
2998,44712.63758,299.835192,1002,0.036171,13.510453,0.142017,0.137257,0.139637,2.08301
2999,44712.63758,299.935192,1002,0.03618,13.510384,0.142025,0.137267,0.139646,2.083028
3000,44712.63759,300.035192,1002,0.036252,13.510536,0.142029,0.137275,0.139652,2.083028
3001,44712.63759,300.135192,1002,0.036055,13.510395,0.14203,0.137274,0.139652,2.082983
3002,44712.63759,300.235192,1002,0.035889,13.510446,0.142057,0.137287,0.139672,2.082912
3003,44712.63759,300.335191,1002,0.036065,13.510491,0.142078,0.137298,0.139688,2.082944
3004,44712.63759,300.435191,1002,0.03587,13.51041,0.142077,0.137312,0.1396945,2.082944
3005,44712.63759,300.535191,1002,0.035915,13.510495,0.14209,0.137325,0.1397075,2.083058
3006,44712.63759,300.635191,1002,0.035863,13.510549,0.142101,0.137319,0.13971,2.083225
3007,44712.63759,300.735191,1002,0.035971,13.510392,0.142103,0.137327,0.139715,2.08296
3008,44712.6376,300.835191,1002,0.035895,13.510476,0.14213,0.137344,0.139737,2.083155
3009,44712.6376,300.935191,1002,0.036105,13.510489,0.142136,0.137352,0.139744,2.083155
3010,44712.6376,301.035191,1002,0.035948,13.510443,0.142157,0.137374,0.1397655,2.083041
3011,44712.6376,301.135191,1002,0.035655,13.510506,0.142159,0.137392,0.1397755,2.083041
3012,44712.6376,301.235191,1002,0.035913,13.510521,0.142187,0.137418,0.1398025,2.08322
3013,44712.6376,301.335191,1002,0.035922,13.510469,0.142188,0.137424,0.139806,2.083148
3014,44712.6376,301.43519,1002,0.035943,13.510499,0.142192,0.13743,0.139811,2.08287
3015,44712.6376,301.53519,1002,0.036067,13.51054,0.142204,0.137439,0.1398215,2.082956
3016,44712.6376,301.63519,1002,0.036181,13.510563,0.142221,0.137449,0.139835,2.082972
3017,44712.63761,301.73519,1002,0.0362,13.510517,0.142223,0.137449,0.139836,2.083544
3018,44712.63761,301.83519,1002,0.035953,13.510438,0.142221,0.137456,0.1398385,2.083142
3019,44712.63761,301.93519,1002,0.035536,13.510509,0.142189,0.137436,0.1398125,2.083142
3020,44712.63761,302.03519,1002,0.035963,13.510474,0.14226,0.137486,0.139873,2.083141
3021,44712.63761,302.13519,1002,0.036202,13.510582,0.142304,0.137518,0.139911,2.083141
3022,44712.63761,302.23519,1002,0.035998,13.510551,0.142298,0.137539,0.1399185,2.082929
3023,44712.63761,302.33519,1002,0.035905,13.510485,0.142297,0.13755,0.1399235,2.082985
3024,44712.63761,302.435189,1002,0.036014,13.510529,0.142297,0.137553,0.139925,2.083287
3025,44712.63762,302.535189,1002,0.035965,13.510524,0.142314,0.137561,0.1399375,2.082919
3026,44712.63762,302.635189,1002,0.036072,13.510522,0.142325,0.137567,0.139946,2.082919
3027,44712.63762,302.735189,1002,0.036235,13.510515,0.142322,0.137572,0.139947,2.083017
3028,44712.63762,302.835189,1002,0.036038,13.510495,0.14231,0.137574,0.139942,2.082953
3029,44712.63762,302.935189,1002,0.036028,13.510488,0.142341,0.137593,0.139967,2.08294
3030,44712.63762,303.035189,1002,0.036114,13.510467,0.142359,0.137606,0.1399825,2.082954
3031,44712.63762,303.135189,1002,0.035817,13.510555,0.142376,0.137616,0.139996,2.082989
3032,44712.63762,303.235189,1002,0.035907,13.510528,0.142383,0.137618,0.1400005,2.082989
3033,44712.63762,303.335189,1002,0.035894,13.510552,0.142385,0.137613,0.139999,2.082989
3034,44712.63763,303.435189,1002,0.035966,13.510499,0.142418,0.137617,0.1400175,2.082916
3035,44712.63763,303.535188,1002,0.03614,13.510625,0.142422,0.137629,0.1400255,2.082992
3036,44712.63763,303.635188,1002,0.035846,13.510484,0.142399,0.137621,0.14001,2.082992
3037,44712.63763,303.735188,1002,0.035914,13.510534,0.142396,0.137628,0.140012,2.082946
3038,44712.63763,303.835188,1002,0.035935,13.510579,0.142416,0.137638,0.140027,2.082946
3039,44712.63763,303.935188,1002,0.035997,13.510643,0.142423,0.137643,0.140033,2.082906
3040,44712.63763,304.035188,1002,0.036202,13.510574,0.142442,0.137668,0.140055,2.083141
3041,44712.63763,304.135188,1002,0.035935,13.510488,0.142441,0.137675,0.140058,2.083427
3042,44712.63763,304.235188,1002,0.035916,13.510507,0.142454,0.137676,0.140065,2.082978
3043,44712.63764,304.335188,1002,0.036103,13.510578,0.14248,0.137697,0.1400885,2.083004
3044,44712.63764,304.435188,1002,0.036049,13.510566,0.142484,0.137707,0.1400955,2.083004
3045,44712.63764,304.535187,1002,0.036058,13.510475,0.14249,0.137718,0.140104,2.08296
3046,44712.63764,304.635187,1002,0.03609,13.510719,0.142499,0.137723,0.140111,2.083033
3047,44712.63764,304.735187,1002,0.0361,13.510674,0.142516,0.137733,0.1401245,2.083307
3048,44712.63764,304.835187,1002,0.036334,13.510639,0.14253,0.137744,0.140137,2.083102
3049,44712.63764,304.935187,1002,0.036513,13.510655,0.142548,0.137762,0.140155,2.083102
3050,44712.63764,305.035187,1002,0.036453,13.51079,0.142565,0.137769,0.140167,2.083102
3051,44712.63765,305.135187,1002,0.03627,13.510675,0.142567,0.137773,0.14017,2.083135
3052,44712.63765,305.235187,1002,0.036297,13.510696,0.142573,0.137774,0.1401735,2.082907
3053,44712.63765,305.335187,1002,0.0363,13.510738,0.142583,0.13778,0.1401815,2.082921
3054,44712.63765,305.435187,1002,0.036359,13.510696,0.142589,0.137785,0.140187,2.082921
3055,44712.63765,305.535187,1002,0.036206,13.510778,0.142603,0.137802,0.1402025,2.082961
3056,44712.63765,305.635186,1002,0.036116,13.510783,0.142619,0.137818,0.1402185,2.082961
3057,44712.63765,305.735186,1002,0.036357,13.510886,0.142632,0.137818,0.140225,2.082953
3058,44712.63765,305.835186,1002,0.036489,13.510852,0.142635,0.13783,0.1402325,2.083025
3059,44712.63765,305.935186,1002,0.036403,13.510975,0.142638,0.137838,0.140238,2.083025
3060,44712.63766,306.035186,1002,0.036515,13.510994,0.142661,0.137846,0.1402535,2.083036
3061,44712.63766,306.135186,1002,0.036613,13.510886,0.142675,0.137866,0.1402705,2.082992
3062,44712.63766,306.235186,1002,0.036241,13.510955,0.142681,0.137877,0.140279,2.082992
3063,44712.63766,306.335186,1002,0.036004,13.51086,0.142646,0.137854,0.14025,2.082992
3064,44712.63766,306.435186,1002,0.036178,13.510938,0.142629,0.13785,0.1402395,2.082903
3065,44712.63766,306.535186,1002,0.036405,13.510882,0.14262,0.137861,0.1402405,2.082907
3066,44712.63766,306.635185,1002,0.036496,13.510983,0.142629,0.137866,0.1402475,2.083097
3067,44712.63766,306.735185,1002,0.036329,13.510971,0.142632,0.137871,0.1402515,2.083512
3068,44712.63766,306.835185,1002,0.036219,13.51093,0.142642,0.137879,0.1402605,2.083097
3069,44712.63767,306.935185,1002,0.036043,13.510947,0.142641,0.13788,0.1402605,2.082949
3070,44712.63767,307.035185,1002,0.036014,13.51101,0.142686,0.137899,0.1402925,2.082948
3071,44712.63767,307.135185,1002,0.036032,13.511145,0.142712,0.137928,0.14032,2.083015
3072,44712.63767,307.235185,1002,0.035949,13.511092,0.142718,0.137928,0.140323,2.083043
3073,44712.63767,307.335185,1002,0.036068,13.511076,0.142734,0.137946,0.14034,2.083024
3074,44712.63767,307.435185,1002,0.035928,13.511055,0.142745,0.137953,0.140349,2.083024
3075,44712.63767,307.535185,1002,0.036158,13.511016,0.142758,0.137956,0.140357,2.082997
3076,44712.63767,307.635185,1002,0.036283,13.511056,0.142766,0.137964,0.140365,2.082997
3077,44712.63768,307.735184,1002,0.036317,13.511119,0.142779,0.137978,0.1403785,2.083014
3078,44712.63768,307.835184,1002,0.036357,13.511029,0.142793,0.137988,0.1403905,2.082977
3079,44712.63768,307.935184,1002,0.03645,13.511129,0.142801,0.138007,0.140404,2.083052
3080,44712.63768,308.035184,1002,0.036447,13.511151,0.142814,0.138019,0.1404165,2.083219
3081,44712.63768,308.135184,1002,0.036248,13.511116,0.142822,0.138022,0.140422,2.08288
3082,44712.63768,308.235184,1002,0.036052,13.51112,0.142824,0.138018,0.140421,2.08288
3083,44712.63768,308.335184,1002,0.036212,13.511076,0.142836,0.138019,0.1404275,2.083271
3084,44712.63768,308.435184,1002,0.036023,13.51102,0.142857,0.138036,0.1404465,2.083128
3085,44712.63768,308.535184,1002,0.036277,13.511051,0.142865,0.138042,0.1404535,2.083068
3086,44712.63769,308.635184,1002,0.036279,13.511032,0.14288,0.138055,0.1404675,2.082918
3087,44712.63769,308.735183,1002,0.036457,13.511073,0.142897,0.138071,0.140484,2.082918
3088,44712.63769,308.835183,1002,0.036392,13.511091,0.142891,0.138074,0.1404825,2.083349
3089,44712.63769,308.935183,1002,0.036419,13.511075,0.142911,0.138093,0.140502,2.083624
3090,44712.63769,309.035183,1002,0.036473,13.511076,0.142905,0.138099,0.140502,2.082862
3091,44712.63769,309.135183,1002,0.036518,13.511157,0.142928,0.138111,0.1405195,2.082862
3092,44712.63769,309.235183,1002,0.036598,13.511004,0.142937,0.138111,0.140524,2.082826
3093,44712.63769,309.335183,1002,0.037038,13.511086,0.142952,0.138126,0.140539,2.08278
3094,44712.63769,309.435183,1002,0.036961,13.511139,0.14296,0.138136,0.140548,2.08294
3095,44712.6377,309.535183,1002,0.037012,13.511068,0.142985,0.138152,0.1405685,2.08296
3096,44712.6377,309.635183,1002,0.036911,13.511071,0.142997,0.138167,0.140582,2.08296
3097,44712.6377,309.735183,1002,0.03691,13.511103,0.142998,0.138182,0.14059,2.082849
3098,44712.6377,309.835182,1002,0.036807,13.511228,0.143003,0.138191,0.140597,2.082859
3099,44712.6377,309.935182,1002,0.037384,13.511131,0.143028,0.138213,0.1406205,2.083006
3100,44712.6377,310.035182,1002,0.037063,13.511035,0.143023,0.138214,0.1406185,2.083282
3101,44712.6377,310.135182,1002,0.036978,13.511168,0.143029,0.138225,0.140627,2.083046
3102,44712.6377,310.235182,1002,0.036659,13.511138,0.14303,0.138216,0.140623,2.082978
3103,44712.63771,310.335182,1002,0.036554,13.511026,0.143049,0.138234,0.1406415,2.082931
3104,44712.63771,310.435182,1002,0.036212,13.511109,0.143053,0.138253,0.140653,2.082931
3105,44712.63771,310.535182,1002,0.036662,13.511086,0.143065,0.13826,0.1406625,2.082878
3106,44712.63771,310.635182,1002,0.036622,13.511082,0.14308,0.138264,0.140672,2.083036
3107,44712.63771,310.735182,1002,0.036681,13.511174,0.14309,0.138271,0.1406805,2.083586
3108,44712.63771,310.835181,1002,0.036611,13.511142,0.143109,0.138298,0.1407035,2.082916
3109,44712.63771,310.935181,1002,0.036717,13.511199,0.143127,0.138313,0.14072,2.082916
3110,44712.63771,311.035181,1002,0.036715,13.511232,0.143135,0.138325,0.14073,2.082905
3111,44712.63771,311.135181,1002,0.036943,13.511264,0.143143,0.138327,0.140735,2.082921
3112,44712.63772,311.235181,1002,0.03701,13.511209,0.143154,0.138334,0.140744,2.082921
3113,44712.63772,311.335181,1002,0.03665,13.511311,0.143167,0.138338,0.1407525,2.083003
3114,44712.63772,311.435181,1002,0.036685,13.511188,0.143176,0.138343,0.1407595,2.082971
3115,44712.63772,311.535181,1002,0.036699,13.511245,0.143183,0.13833,0.1407565,2.082934
3116,44712.63772,311.635181,1002,0.036457,13.511304,0.143194,0.138353,0.1407735,2.082934
3117,44712.63772,311.735181,1002,0.036918,13.511327,0.14322,0.138373,0.1407965,2.082918
3118,44712.63772,311.835181,1002,0.037371,13.511334,0.143227,0.138397,0.140812,2.08287
3119,44712.63772,311.93518,1002,0.03709,13.51136,0.143232,0.138417,0.1408245,2.08286
3120,44712.63773,312.03518,1002,0.036609,13.511524,0.143235,0.138405,0.14082,2.08286
3121,44712.63773,312.13518,1002,0.0366,13.5115,0.143252,0.138408,0.14083,2.083053
3122,44712.63773,312.23518,1002,0.036415,13.511457,0.143259,0.138438,0.1408485,2.083053
3123,44712.63773,312.33518,1002,0.036636,13.511526,0.14327,0.138454,0.140862,2.083136
3124,44712.63773,312.43518,1002,0.036814,13.511438,0.143275,0.13847,0.1408725,2.083042
3125,44712.63773,312.53518,1002,0.037208,13.511452,0.143298,0.13846,0.140879,2.083042
3126,44712.63773,312.63518,1002,0.037086,13.511446,0.143294,0.138471,0.1408825,2.082993
3127,44712.63773,312.73518,1002,0.037288,13.511483,0.143298,0.138489,0.1408935,2.082977
3128,44712.63773,312.83518,1002,0.037176,13.511489,0.143308,0.138476,0.140892,2.082936
3129,44712.63774,312.935179,1002,0.03717,13.511476,0.143335,0.138478,0.1409065,2.082936
3130,44712.63774,313.035179,1002,0.037195,13.511521,0.14334,0.138488,0.140914,2.082922
3131,44712.63774,313.135179,1002,0.037173,13.511521,0.143347,0.138495,0.140921,2.082922
3132,44712.63774,313.235179,1002,0.036792,13.511459,0.143343,0.138505,0.140924,2.082881
3133,44712.63774,313.335179,1002,0.036953,13.511462,0.14336,0.138523,0.1409415,2.082893
3134,44712.63774,313.435179,1002,0.036645,13.511457,0.143368,0.138537,0.1409525,2.082958
3135,44712.63774,313.535179,1002,0.036824,13.511441,0.143377,0.138546,0.1409615,2.082958
3136,44712.63774,313.635179,1002,0.036869,13.511444,0.14338,0.138544,0.140962,2.08295
3137,44712.63774,313.735179,1002,0.036985,13.511397,0.143399,0.13856,0.1409795,2.082938
3138,44712.63775,313.835179,1002,0.037335,13.511444,0.143421,0.138589,0.141005,2.083046
3139,44712.63775,313.935179,1002,0.037235,13.511456,0.143427,0.138608,0.1410175,2.082996
3140,44712.63775,314.035178,1002,0.037483,13.511465,0.143437,0.138622,0.1410295,2.082996
3141,44712.63775,314.135178,1002,0.037565,13.511444,0.143444,0.138621,0.1410325,2.082913
3142,44712.63775,314.235178,1002,0.037629,13.511476,0.143463,0.138626,0.1410445,2.082925
3143,44712.63775,314.335178,1002,0.0378,13.511448,0.143474,0.138633,0.1410535,2.082925
3144,44712.63775,314.435178,1002,0.0376,13.511483,0.143483,0.13863,0.1410565,2.082925
3145,44712.63775,314.535178,1002,0.037607,13.511491,0.143497,0.138632,0.1410645,2.083056
3146,44712.63776,314.635178,1002,0.037308,13.511454,0.143486,0.138644,0.141065,2.083074
3147,44712.63776,314.735178,1002,0.037348,13.511553,0.143496,0.13864,0.141068,2.083074
3148,44712.63776,314.835178,1002,0.037384,13.511548,0.143511,0.138661,0.141086,2.083188
3149,44712.63776,314.935178,1002,0.037485,13.51148,0.143525,0.138685,0.141105,2.08314
3150,44712.63776,315.035177,1002,0.037604,13.511556,0.143542,0.138684,0.141113,2.083006
3151,44712.63776,315.135177,1002,0.037693,13.511554,0.143554,0.138682,0.141118,2.082973
3152,44712.63776,315.235177,1002,0.037768,13.51155,0.143556,0.138685,0.1411205,2.082935
3153,44712.63776,315.335177,1002,0.037695,13.511474,0.143565,0.13872,0.1411425,2.082896
3154,44712.63776,315.435177,1002,0.03761,13.51155,0.143572,0.138733,0.1411525,2.082991
3155,44712.63777,315.535177,1002,0.037724,13.511591,0.143582,0.138719,0.1411505,2.083025
3156,44712.63777,315.635177,1002,0.03785,13.511574,0.143602,0.138742,0.141172,2.083464
3157,44712.63777,315.735177,1002,0.03778,13.511717,0.143614,0.138756,0.141185,2.083108
3158,44712.63777,315.835177,1002,0.038098,13.511734,0.143623,0.138766,0.1411945,2.083108
3159,44712.63777,315.935177,1002,0.038012,13.511697,0.143628,0.138787,0.1412075,2.083145
3160,44712.63777,316.035177,1002,0.037899,13.511808,0.143628,0.138786,0.141207,2.083145
3161,44712.63777,316.135176,1002,0.037954,13.511758,0.143647,0.138798,0.1412225,2.083109
3162,44712.63777,316.235176,1002,0.037808,13.511813,0.143663,0.138801,0.141232,2.083109
3163,44712.63777,316.335176,1002,0.037849,13.511783,0.143687,0.138828,0.1412575,2.082971
3164,44712.63778,316.435176,1002,0.037689,13.511847,0.143691,0.13884,0.1412655,2.082971
3165,44712.63778,316.535176,1002,0.037634,13.511795,0.143692,0.138828,0.14126,2.082961
3166,44712.63778,316.635176,1002,0.037781,13.511781,0.14371,0.138851,0.1412805,2.082915
3167,44712.63778,316.735176,1002,0.037808,13.511809,0.143711,0.138861,0.141286,2.082915
3168,44712.63778,316.835176,1002,0.037557,13.511888,0.143709,0.138866,0.1412875,2.082862
3169,44712.63778,316.935176,1002,0.037632,13.511857,0.1437,0.138867,0.1412835,2.082922
3170,44712.63778,317.035176,1002,0.037697,13.511778,0.143712,0.138872,0.141292,2.082922
3171,44712.63778,317.135175,1002,0.037578,13.511802,0.143725,0.13889,0.1413075,2.083065
3172,44712.63779,317.235175,1002,0.037973,13.511805,0.143746,0.138902,0.141324,2.083065
3173,44712.63779,317.335175,1002,0.037975,13.511829,0.143771,0.138913,0.141342,2.083211
