Index,Date,Time,Counter,Load 50 kN_Filtered,Posn,LVDT1,LVDT2,Avg_LVDT,Avg_displacement
843,44712.67114,84.278435,1003,0.157796,13.60625,0.294686,0.28504,0.289863,2.083041
844,44712.67114,84.378434,1003,0.158177,13.606415,0.294736,0.285085,0.2899105,2.083017
845,44712.67114,84.478434,1003,0.158851,13.606508,0.294784,0.285133,0.2899585,2.083017
846,44712.67114,84.578434,1003,0.159008,13.606694,0.294831,0.285187,0.290009,2.083035
847,44712.67114,84.678434,1003,0.159187,13.606659,0.294876,0.285226,0.290051,2.083004
848,44712.67114,84.778434,1003,0.159245,13.606686,0.29493,0.285274,0.290102,2.083004
849,44712.67114,84.878434,1003,0.159456,13.606689,0.29498,0.285328,0.290154,2.083018
850,44712.67114,84.978434,1003,0.160129,13.606619,0.295031,0.285381,0.290206,2.083018
851,44712.67115,85.078434,1003,0.160635,13.60659,0.295079,0.285426,0.2902525,2.083023
852,44712.67115,85.178434,1003,0.161058,13.606657,0.295133,0.285474,0.2903035,2.083011
853,44712.67115,85.278434,1003,0.161523,13.606695,0.295185,0.285522,0.2903535,2.08301
854,44712.67115,85.378433,1003,0.161744,13.606722,0.295232,0.285576,0.290404,2.083033
855,44712.67115,85.478433,1003,0.162408,13.606778,0.295279,0.285623,0.290451,2.083033
856,44712.67115,85.578433,1003,0.162452,13.607056,0.295332,0.285666,0.290499,2.082986
857,44712.67115,85.678433,1003,0.163011,13.607137,0.295387,0.285714,0.2905505,2.083011
858,44712.67115,85.778433,1003,0.162955,13.607065,0.295435,0.285756,0.2905955,2.083011
859,44712.67115,85.878433,1003,0.163088,13.607043,0.295487,0.285801,0.290644,2.082978
860,44712.67116,85.978433,1003,0.163622,13.60702,0.295542,0.28585,0.290696,2.082978
861,44712.67116,86.078433,1003,0.164101,13.607095,0.295596,0.285904,0.29075,2.083028
862,44712.67116,86.178433,1003,0.164257,13.607072,0.295647,0.285949,0.290798,2.083025
863,44712.67116,86.278433,1003,0.164366,13.607147,0.295703,0.286004,0.2908535,2.083025
864,44712.67116,86.378433,1003,0.164737,13.607422,0.295755,0.286056,0.2909055,2.083025
865,44712.67116,86.478432,1003,0.165163,13.607558,0.295811,0.286095,0.290953,2.083025
866,44712.67116,86.578432,1003,0.165491,13.607527,0.295864,0.286138,0.291001,2.083027
867,44712.67116,86.678432,1003,0.166084,13.607574,0.295915,0.286186,0.2910505,2.083027
868,44712.67116,86.778432,1003,0.166489,13.607549,0.295961,0.286233,0.291097,2.083027
869,44712.67117,86.878432,1003,0.166477,13.607498,0.296006,0.286284,0.291145,2.083006
870,44712.67117,86.978432,1003,0.167341,13.607529,0.296066,0.28633,0.291198,2.083006
871,44712.67117,87.078432,1003,0.167978,13.607638,0.296127,0.286374,0.2912505,2.083036
872,44712.67117,87.178432,1003,0.167909,13.607538,0.296171,0.286424,0.2912975,2.083028
873,44712.67117,87.278432,1003,0.168099,13.607764,0.296216,0.286484,0.29135,2.082994
874,44712.67117,87.378432,1003,0.168589,13.607876,0.296271,0.286534,0.2914025,2.083027
875,44712.67117,87.478431,1003,0.168877,13.607865,0.296324,0.286584,0.291454,2.083027
876,44712.67117,87.578431,1003,0.169318,13.607974,0.29638,0.286634,0.291507,2.083056
877,44712.67118,87.678431,1003,0.16985,13.608038,0.29643,0.286685,0.2915575,2.083056
878,44712.67118,87.778431,1003,0.170042,13.607908,0.296484,0.286729,0.2916065,2.083072
879,44712.67118,87.878431,1003,0.17018,13.607893,0.29653,0.286773,0.2916515,2.083016
880,44712.67118,87.978431,1003,0.170331,13.60792,0.296584,0.286821,0.2917025,2.083016
881,44712.67118,88.078431,1003,0.171023,13.607928,0.296644,0.286878,0.291761,2.082987
882,44712.67118,88.178431,1003,0.17135,13.608193,0.296691,0.286927,0.291809,2.083036
883,44712.67118,88.278431,1003,0.171713,13.608281,0.296733,0.286978,0.2918555,2.083036
884,44712.67118,88.378431,1003,0.171956,13.608361,0.296789,0.287029,0.291909,2.083017
885,44712.67118,88.478431,1003,0.172202,13.6083,0.296844,0.287074,0.291959,2.083017
886,44712.67119,88.57843,1003,0.1724,13.608356,0.296897,0.287116,0.2920065,2.08304
887,44712.67119,88.67843,1003,0.173219,13.608279,0.296947,0.287166,0.2920565,2.08304
888,44712.67119,88.77843,1003,0.17371,13.608354,0.296997,0.287226,0.2921115,2.083015
889,44712.67119,88.87843,1003,0.173703,13.608324,0.297047,0.287272,0.2921595,2.083056
890,44712.67119,88.97843,1003,0.173812,13.608441,0.297095,0.287328,0.2922115,2.083056
891,44712.67119,89.07843,1003,0.174293,13.608708,0.297149,0.287364,0.2922565,2.083016
892,44712.67119,89.17843,1003,0.174699,13.608723,0.297203,0.287409,0.292306,2.083016
893,44712.67119,89.27843,1003,0.175088,13.608765,0.297257,0.287456,0.2923565,2.083023
894,44712.67119,89.37843,1003,0.175502,13.608798,0.297309,0.287509,0.292409,2.083022
895,44712.6712,89.47843,1003,0.175913,13.608758,0.297363,0.287552,0.2924575,2.083022
896,44712.6712,89.578429,1003,0.176164,13.608904,0.297415,0.287601,0.292508,2.083045
897,44712.6712,89.678429,1003,0.176736,13.608812,0.297468,0.287651,0.2925595,2.083041
898,44712.6712,89.778429,1003,0.177627,13.609066,0.297538,0.287715,0.2926265,2.083041
899,44712.6712,89.878429,1003,0.17771,13.609194,0.297586,0.287758,0.292672,2.083023
900,44712.6712,89.978429,1003,0.177852,13.609278,0.297623,0.287796,0.2927095,2.083023
901,44712.6712,90.078429,1003,0.178084,13.609246,0.297673,0.287847,0.29276,2.083019
902,44712.6712,90.178429,1003,0.178592,13.609229,0.297719,0.287899,0.292809,2.083025
903,44712.67121,90.278429,1003,0.178831,13.609196,0.29777,0.28796,0.292865,2.083025
904,44712.67121,90.378429,1003,0.17923,13.609188,0.297823,0.288,0.2929115,2.083033
905,44712.67121,90.478429,1003,0.179615,13.609241,0.297878,0.288049,0.2929635,2.083033
906,44712.67121,90.578429,1003,0.180107,13.609315,0.297932,0.288094,0.293013,2.083014
907,44712.67121,90.678428,1003,0.180311,13.609541,0.297976,0.28814,0.293058,2.083037
908,44712.67121,90.778428,1003,0.18083,13.609615,0.298028,0.288186,0.293107,2.083037
909,44712.67121,90.878428,1003,0.180932,13.609713,0.29808,0.288245,0.2931625,2.083024
910,44712.67121,90.978428,1003,0.181237,13.609735,0.29813,0.288291,0.2932105,2.083024
911,44712.67121,91.078428,1003,0.181625,13.609827,0.298184,0.288337,0.2932605,2.083005
912,44712.67122,91.178428,1003,0.182021,13.60967,0.298229,0.288384,0.2933065,2.083046
913,44712.67122,91.278428,1003,0.182434,13.60983,0.298281,0.288424,0.2933525,2.083046
914,44712.67122,91.378428,1003,0.182744,13.609802,0.29833,0.288472,0.293401,2.083029
915,44712.67122,91.478428,1003,0.183304,13.60989,0.298383,0.288529,0.293456,2.083029
916,44712.67122,91.578428,1003,0.183915,13.610168,0.298438,0.288567,0.2935025,2.083012
917,44712.67122,91.678427,1003,0.18442,13.610238,0.298486,0.28863,0.293558,2.083015
918,44712.67122,91.778427,1003,0.184581,13.610205,0.298534,0.288688,0.293611,2.083015
919,44712.67122,91.878427,1003,0.184724,13.610162,0.298592,0.288701,0.2936465,2.083016
920,44712.67123,91.978427,1003,0.184723,13.610139,0.298644,0.288742,0.293693,2.083016
921,44712.67123,92.078427,1003,0.185192,13.61015,0.298695,0.28881,0.2937525,2.083006
922,44712.67123,92.178427,1003,0.185994,13.61019,0.298742,0.288875,0.2938085,2.083009
923,44712.67123,92.278427,1003,0.186226,13.610164,0.298787,0.288907,0.293847,2.083009
924,44712.67123,92.378427,1003,0.186316,13.610313,0.298837,0.288952,0.2938945,2.083008
925,44712.67123,92.478427,1003,0.186806,13.610536,0.298889,0.289015,0.293952,2.083008
926,44712.67123,92.578427,1003,0.187237,13.610715,0.298951,0.289065,0.294008,2.083029
927,44712.67123,92.678427,1003,0.187977,13.610757,0.299005,0.289123,0.294064,2.083012
928,44712.67123,92.778426,1003,0.188339,13.610758,0.299052,0.289151,0.2941015,2.083012
929,44712.67124,92.878426,1003,0.18853,13.61072,0.299106,0.289204,0.294155,2.083041
930,44712.67124,92.978426,1003,0.188897,13.610742,0.299156,0.289249,0.2942025,2.083041
931,44712.67124,93.078426,1003,0.189301,13.610734,0.299204,0.28929,0.294247,2.08303
932,44712.67124,93.178426,1003,0.189601,13.610994,0.299255,0.289342,0.2942985,2.083034
933,44712.67124,93.278426,1003,0.189936,13.611186,0.299302,0.289387,0.2943445,2.083034
934,44712.67124,93.378426,1003,0.190194,13.611288,0.299345,0.289446,0.2943955,2.083021
935,44712.67124,93.478426,1003,0.19091,13.611209,0.299398,0.289496,0.294447,2.083021
936,44712.67124,93.578426,1003,0.191824,13.611266,0.299451,0.289564,0.2945075,2.083047
937,44712.67124,93.678426,1003,0.192198,13.611301,0.299512,0.289606,0.294559,2.083064
938,44712.67125,93.778425,1003,0.192308,13.611192,0.29956,0.289653,0.2946065,2.083064
939,44712.67125,93.878425,1003,0.192551,13.611206,0.299613,0.289695,0.294654,2.083047
940,44712.67125,93.978425,1003,0.192559,13.611363,0.29966,0.289742,0.294701,2.083047
941,44712.67125,94.078425,1003,0.192836,13.611536,0.299709,0.289793,0.294751,2.083049
942,44712.67125,94.178425,1003,0.193005,13.611585,0.299762,0.28985,0.294806,2.083006
943,44712.67125,94.278425,1003,0.193497,13.611671,0.299816,0.289886,0.294851,2.083006
944,44712.67125,94.378425,1003,0.193912,13.6117,0.299876,0.289933,0.2949045,2.083006
945,44712.67125,94.478425,1003,0.194359,13.61167,0.299926,0.289999,0.2949625,2.083011
946,44712.67126,94.578425,1003,0.194661,13.611708,0.299979,0.29004,0.2950095,2.083059
947,44712.67126,94.678425,1003,0.195068,13.611689,0.300028,0.290087,0.2950575,2.083047
948,44712.67126,94.778425,1003,0.195443,13.611632,0.300081,0.290123,0.295102,2.083047
949,44712.67126,94.878424,1003,0.195895,13.611662,0.300131,0.290182,0.2951565,2.08304
950,44712.67126,94.978424,1003,0.196182,13.611771,0.300183,0.290231,0.295207,2.08304
951,44712.67126,95.078424,1003,0.196324,13.611919,0.300237,0.290285,0.295261,2.083004
952,44712.67126,95.178424,1003,0.196934,13.612072,0.300288,0.290325,0.2953065,2.083033
953,44712.67126,95.278424,1003,0.197175,13.612019,0.30034,0.290369,0.2953545,2.083033
954,44712.67126,95.378424,1003,0.197603,13.612036,0.300394,0.29042,0.295407,2.083012
955,44712.67127,95.478424,1003,0.198231,13.612083,0.300454,0.290466,0.29546,2.083012
956,44712.67127,95.578424,1003,0.198556,13.612045,0.300505,0.290512,0.2955085,2.082993
957,44712.67127,95.678424,1003,0.198847,13.612062,0.300555,0.290558,0.2955565,2.083014
958,44712.67127,95.778424,1003,0.199286,13.612067,0.300602,0.29061,0.295606,2.083014
959,44712.67127,95.878423,1003,0.199341,13.612344,0.300653,0.290663,0.295658,2.083028
960,44712.67127,95.978423,1003,0.200181,13.612463,0.300706,0.290713,0.2957095,2.083041
961,44712.67127,96.078423,1003,0.200676,13.61248,0.300756,0.290754,0.295755,2.083041
962,44712.67127,96.178423,1003,0.200734,13.612365,0.300803,0.290805,0.295804,2.08301
963,44712.67127,96.278423,1003,0.200856,13.612462,0.300852,0.290848,0.29585,2.08301
964,44712.67128,96.378423,1003,0.201612,13.61249,0.300908,0.290901,0.2959045,2.083046
965,44712.67128,96.478423,1003,0.201988,13.612537,0.300962,0.290945,0.2959535,2.08304
966,44712.67128,96.578423,1003,0.202483,13.612534,0.301012,0.290998,0.296005,2.083008
967,44712.67128,96.678423,1003,0.202452,13.612784,0.301064,0.291055,0.2960595,2.08304
968,44712.67128,96.778423,1003,0.202552,13.612942,0.301118,0.291092,0.296105,2.08304
969,44712.67128,96.878422,1003,0.203069,13.612971,0.301167,0.291136,0.2961515,2.083004
970,44712.67128,96.978422,1003,0.203796,13.61293,0.301217,0.291189,0.296203,2.083004
971,44712.67128,97.078422,1003,0.204029,13.612912,0.301262,0.291235,0.2962485,2.083035
972,44712.67129,97.178422,1003,0.20419,13.612927,0.30131,0.29129,0.2963,2.083012
973,44712.67129,97.278422,1003,0.204662,13.612955,0.301355,0.291343,0.296349,2.083012
974,44712.67129,97.378422,1003,0.204844,13.612973,0.301405,0.291385,0.296395,2.082992
975,44712.67129,97.478422,1003,0.205762,13.612938,0.301457,0.291433,0.296445,2.082998
976,44712.67129,97.578422,1003,0.206167,13.613273,0.301514,0.291489,0.2965015,2.082998
977,44712.67129,97.678422,1003,0.206783,13.613456,0.301564,0.29154,0.296552,2.083024
978,44712.67129,97.778422,1003,0.207556,13.6135,0.301617,0.29159,0.2966035,2.083024
979,44712.67129,97.878422,1003,0.207934,13.613563,0.301674,0.29163,0.296652,2.083003
980,44712.67129,97.978421,1003,0.208065,13.61346,0.301724,0.291678,0.296701,2.083014
981,44712.6713,98.078421,1003,0.208361,13.613457,0.301771,0.291727,0.296749,2.083014
982,44712.6713,98.178421,1003,0.2088,13.613392,0.301832,0.291778,0.296805,2.083022
983,44712.6713,98.278421,1003,0.209664,13.613324,0.301888,0.291825,0.2968565,2.083022
984,44712.6713,98.378421,1003,0.209908,13.613518,0.301938,0.291877,0.2969075,2.083011
985,44712.6713,98.478421,1003,0.21013,13.613744,0.301988,0.291919,0.2969535,2.083
986,44712.6713,98.578421,1003,0.210177,13.613962,0.302038,0.291976,0.297007,2.083
987,44712.6713,98.678421,1003,0.210512,13.613941,0.302082,0.292021,0.2970515,2.083002
988,44712.6713,98.778421,1003,0.211092,13.613969,0.302135,0.292072,0.2971035,2.083002
989,44712.6713,98.878421,1003,0.211275,13.613954,0.302186,0.292119,0.2971525,2.082986
990,44712.67131,98.97842,1003,0.211719,13.613896,0.302248,0.292164,0.297206,2.082993
991,44712.67131,99.07842,1003,0.212269,13.614002,0.3023,0.292212,0.297256,2.082993
992,44712.67131,99.17842,1003,0.212856,13.61435,0.302347,0.292259,0.297303,2.083009
993,44712.67131,99.27842,1003,0.213415,13.61436,0.302404,0.292307,0.2973555,2.083009
994,44712.67131,99.37842,1003,0.213449,13.614278,0.302455,0.292359,0.297407,2.083009
995,44712.67131,99.47842,1003,0.213966,13.614319,0.302512,0.292405,0.2974585,2.08299
996,44712.67131,99.57842,1003,0.214677,13.614345,0.30257,0.292452,0.297511,2.08299
997,44712.67131,99.67842,1003,0.214819,13.614517,0.302621,0.292506,0.2975635,2.082992
998,44712.67132,99.77842,1003,0.215184,13.614807,0.302665,0.292562,0.2976135,2.082992
999,44712.67132,99.87842,1003,0.215633,13.614846,0.302712,0.292616,0.297664,2.083035
1000,44712.67132,99.97842,1003,0.215554,13.614829,0.302761,0.292662,0.2977115,2.082998
1001,44712.67132,100.078419,1003,0.216341,13.614818,0.302815,0.292707,0.297761,2.082998
1002,44712.67132,100.178419,1003,0.217059,13.614863,0.302866,0.29275,0.297808,2.082963
1003,44712.67132,100.278419,1003,0.217363,13.614884,0.302921,0.292795,0.297858,2.082963
1004,44712.67132,100.378419,1003,0.217255,13.615175,0.302973,0.292845,0.297909,2.083046
1005,44712.67132,100.478419,1003,0.217286,13.615379,0.303017,0.292899,0.297958,2.08299
1006,44712.67132,100.578419,1003,0.218111,13.615392,0.303068,0.292954,0.298011,2.08299
1007,44712.67133,100.678419,1003,0.218834,13.61541,0.30312,0.293001,0.2980605,2.083003
1008,44712.67133,100.778419,1003,0.219005,13.615433,0.303173,0.293046,0.2981095,2.083003
1009,44712.67133,100.878419,1003,0.219402,13.615405,0.303224,0.293094,0.298159,2.083003
1010,44712.67133,100.978419,1003,0.220179,13.615515,0.30328,0.293141,0.2982105,2.083049
1011,44712.67133,101.078418,1003,0.220849,13.615793,0.30333,0.29319,0.29826,2.083049
1012,44712.67133,101.178418,1003,0.220787,13.615789,0.303384,0.293237,0.2983105,2.083047
1013,44712.67133,101.278418,1003,0.221152,13.615841,0.303437,0.293288,0.2983625,2.083036
1014,44712.67133,101.378418,1003,0.221651,13.615781,0.303494,0.293331,0.2984125,2.083022
1015,44712.67133,101.478418,1003,0.22216,13.615763,0.30354,0.293378,0.298459,2.083024
1016,44712.67134,101.578418,1003,0.222529,13.615876,0.30359,0.293424,0.298507,2.083024
1017,44712.67134,101.678418,1003,0.222956,13.616089,0.303641,0.293478,0.2985595,2.083006
1018,44712.67134,101.778418,1003,0.223425,13.61623,0.303693,0.293531,0.298612,2.083006
1019,44712.67134,101.878418,1003,0.22414,13.616291,0.30375,0.293585,0.2986675,2.083004
1020,44712.67134,101.978418,1003,0.224732,13.61635,0.303798,0.293636,0.298717,2.083043
1021,44712.67134,102.078418,1003,0.224854,13.616252,0.303846,0.293682,0.298764,2.083043
1022,44712.67134,102.178417,1003,0.22486,13.616233,0.303901,0.293728,0.2988145,2.083009
1023,44712.67134,102.278417,1003,0.225328,13.616309,0.303953,0.293777,0.298865,2.082998
1024,44712.67135,102.378417,1003,0.226101,13.616343,0.30401,0.293824,0.298917,2.082986
1025,44712.67135,102.478417,1003,0.226543,13.61671,0.304069,0.293869,0.298969,2.083016
1026,44712.67135,102.578417,1003,0.227037,13.616675,0.304122,0.293922,0.299022,2.083016
1027,44712.67135,102.678417,1003,0.227626,13.616773,0.304173,0.293978,0.2990755,2.083034
1028,44712.67135,102.778417,1003,0.227977,13.616673,0.30422,0.294023,0.2991215,2.083028
1029,44712.67135,102.878417,1003,0.22842,13.616696,0.304268,0.294073,0.2991705,2.083028
1030,44712.67135,102.978417,1003,0.228718,13.616746,0.304313,0.294119,0.299216,2.083004
1031,44712.67135,103.078417,1003,0.229395,13.616701,0.304362,0.294165,0.2992635,2.083004
1032,44712.67135,103.178416,1003,0.229521,13.616857,0.304414,0.294217,0.2993155,2.083027
1033,44712.67135,103.278416,1003,0.229564,13.617139,0.304457,0.29427,0.2993635,2.083027
1034,44712.67136,103.378416,1003,0.229998,13.617204,0.304499,0.294319,0.299409,2.083037
1035,44712.67136,103.478416,1003,0.230124,13.617242,0.304551,0.294357,0.299454,2.083009
1036,44712.67136,103.578416,1003,0.230289,13.617186,0.304603,0.2944,0.2995015,2.083009
1037,44712.67136,103.678416,1003,0.230844,13.617242,0.304656,0.294447,0.2995515,2.08299
1038,44712.67136,103.778416,1003,0.231608,13.61724,0.304707,0.294499,0.299603,2.08299
1039,44712.67136,103.878416,1003,0.232239,13.617158,0.304764,0.294551,0.2996575,2.082994
1040,44712.67136,103.978416,1003,0.232431,13.617315,0.30482,0.294606,0.299713,2.083004
1041,44712.67137,104.078416,1003,0.232732,13.617476,0.304873,0.294654,0.2997635,2.083005
1042,44712.67137,104.178416,1003,0.233074,13.617561,0.304927,0.294702,0.2998145,2.083012
1043,44712.67137,104.278415,1003,0.23341,13.617677,0.304985,0.294749,0.299867,2.083027
1044,44712.67137,104.378415,1003,0.233639,13.617621,0.305036,0.294799,0.2999175,2.083066
1045,44712.67137,104.478415,1003,0.234044,13.617681,0.305087,0.294846,0.2999665,2.083017
1046,44712.67137,104.578415,1003,0.234699,13.617612,0.30514,0.2949,0.30002,2.083017
1047,44712.67137,104.678415,1003,0.235256,13.6177,0.305177,0.294941,0.300059,2.083006
1048,44712.67137,104.778415,1003,0.235565,13.617565,0.305224,0.294987,0.3001055,2.083011
1049,44712.67137,104.878415,1003,0.235924,13.617658,0.305283,0.295026,0.3001545,2.083011
1050,44712.67138,104.978415,1003,0.236762,13.617939,0.305337,0.295077,0.300207,2.083028
1051,44712.67138,105.078415,1003,0.237076,13.618032,0.305382,0.295118,0.30025,2.083028
1052,44712.67138,105.178415,1003,0.23729,13.618131,0.305434,0.295167,0.3003005,2.083012
1053,44712.67138,105.278414,1003,0.238143,13.618122,0.305479,0.295216,0.3003475,2.083027
1054,44712.67138,105.378414,1003,0.23874,13.618026,0.305526,0.295273,0.3003995,2.083027
1055,44712.67138,105.478414,1003,0.23903,13.618014,0.305576,0.295323,0.3004495,2.083015
1056,44712.67138,105.578414,1003,0.239392,13.61807,0.305628,0.295364,0.300496,2.083048
1057,44712.67138,105.678414,1003,0.239425,13.618021,0.305679,0.295411,0.300545,2.083052
1058,44712.67138,105.778414,1003,0.239777,13.618101,0.305733,0.295463,0.300598,2.082987
1059,44712.67139,105.878414,1003,0.240622,13.61826,0.305788,0.295517,0.3006525,2.082987
1060,44712.67139,105.978414,1003,0.240931,13.618533,0.30584,0.295563,0.3007015,2.083029
1061,44712.67139,106.078414,1003,0.240918,13.618648,0.305889,0.295617,0.300753,2.083029
1062,44712.67139,106.178414,1003,0.241416,13.618663,0.305944,0.295668,0.300806,2.083023
1063,44712.67139,106.278414,1003,0.242344,13.618571,0.306002,0.295721,0.3008615,2.083025
1064,44712.67139,106.378413,1003,0.242642,13.61857,0.306045,0.295767,0.300906,2.083025
1065,44712.67139,106.478413,1003,0.242655,13.61858,0.306098,0.295807,0.3009525,2.083037
1066,44712.67139,106.578413,1003,0.243103,13.618846,0.306147,0.295864,0.3010055,2.083037
1067,44712.6714,106.678413,1003,0.243701,13.619255,0.306197,0.295912,0.3010545,2.083018
1068,44712.6714,106.778413,1003,0.24413,13.619115,0.306251,0.295959,0.301105,2.08304
1069,44712.6714,106.878413,1003,0.244489,13.619127,0.306305,0.296007,0.301156,2.08304
1070,44712.6714,106.978413,1003,0.244849,13.619093,0.306357,0.296054,0.3012055,2.083056
1071,44712.6714,107.078413,1003,0.245783,13.619124,0.306404,0.296105,0.3012545,2.083029
1072,44712.6714,107.178413,1003,0.246274,13.619143,0.306461,0.296152,0.3013065,2.083029
1073,44712.6714,107.278413,1003,0.246489,13.619252,0.306509,0.296198,0.3013535,2.082974
1074,44712.6714,107.378412,1003,0.247067,13.619197,0.306559,0.296249,0.301404,2.082974
1075,44712.6714,107.478412,1003,0.246975,13.619674,0.306588,0.296282,0.301435,2.083012
1076,44712.67141,107.578412,1003,0.247364,13.619683,0.306642,0.296342,0.301492,2.083021
1077,44712.67141,107.678412,1003,0.247933,13.619549,0.306706,0.296407,0.3015565,2.083021
1078,44712.67141,107.778412,1003,0.248048,13.619723,0.306766,0.29645,0.301608,2.083065
1079,44712.67141,107.878412,1003,0.248653,13.619645,0.306815,0.296495,0.301655,2.083065
1080,44712.67141,107.978412,1003,0.249405,13.619707,0.306864,0.296548,0.301706,2.083034
1081,44712.67141,108.078412,1003,0.249922,13.619874,0.306914,0.296594,0.301754,2.083034
1082,44712.67141,108.178412,1003,0.250152,13.620095,0.306977,0.296645,0.301811,2.083033
1083,44712.67141,108.278412,1003,0.250885,13.62006,0.307027,0.296695,0.301861,2.083079
1084,44712.67141,108.378412,1003,0.251337,13.620102,0.307079,0.29674,0.3019095,2.083079
1085,44712.67142,108.478411,1003,0.251721,13.620063,0.307128,0.296787,0.3019575,2.083059
1086,44712.67142,108.578411,1003,0.251874,13.620142,0.307175,0.296844,0.3020095,2.083059
1087,44712.67142,108.678411,1003,0.252629,13.620057,0.307223,0.29689,0.3020565,2.083036
1088,44712.67142,108.778411,1003,0.253474,13.620083,0.307274,0.296937,0.3021055,2.083016
1089,44712.67142,108.878411,1003,0.253886,13.620272,0.307331,0.296978,0.3021545,2.083016
1090,44712.67142,108.978411,1003,0.253858,13.620455,0.307388,0.297021,0.3022045,2.083039
1091,44712.67142,109.078411,1003,0.25414,13.620524,0.307438,0.297066,0.302252,2.083039
1092,44712.67142,109.178411,1003,0.254925,13.620515,0.307484,0.297119,0.3023015,2.08303
1093,44712.67143,109.278411,1003,0.255472,13.620481,0.307532,0.297167,0.3023495,2.082996
1094,44712.67143,109.378411,1003,0.255714,13.620487,0.307578,0.297217,0.3023975,2.082996
1095,44712.67143,109.47841,1003,0.256083,13.62045,0.307629,0.297266,0.3024475,2.083015
1096,44712.67143,109.57841,1003,0.256632,13.620467,0.307683,0.297315,0.302499,2.083015
1097,44712.67143,109.67841,1003,0.257024,13.620544,0.307737,0.297361,0.302549,2.083049
1098,44712.67143,109.77841,1003,0.257503,13.620709,0.307786,0.29741,0.302598,2.08304
1099,44712.67143,109.87841,1003,0.258181,13.620992,0.307839,0.297461,0.30265,2.08304
1100,44712.67143,109.97841,1003,0.258842,13.621028,0.307895,0.297511,0.302703,2.083031
1101,44712.67143,110.07841,1003,0.258998,13.620938,0.307946,0.297557,0.3027515,2.083031
1102,44712.67144,110.17841,1003,0.259855,13.620959,0.308002,0.297605,0.3028035,2.082993
1103,44712.67144,110.27841,1003,0.260548,13.620918,0.308056,0.297655,0.3028555,2.083016
1104,44712.67144,110.37841,1003,0.260677,13.620939,0.308106,0.297702,0.302904,2.083016
1105,44712.67144,110.47841,1003,0.260983,13.620977,0.308155,0.297755,0.302955,2.08303
1106,44712.67144,110.578409,1003,0.261306,13.621193,0.308208,0.297802,0.303005,2.083055
1107,44712.67144,110.678409,1003,0.261743,13.621455,0.308263,0.297851,0.303057,2.083055
1108,44712.67144,110.778409,1003,0.262486,13.621405,0.308312,0.297909,0.3031105,2.083077
1109,44712.67144,110.878409,1003,0.263108,13.621446,0.30836,0.297957,0.3031585,2.083072
1110,44712.67144,110.978409,1003,0.263298,13.621453,0.308405,0.298015,0.30321,2.083006
1111,44712.67145,111.078409,1003,0.263643,13.621407,0.308453,0.298061,0.303257,2.083011
1112,44712.67145,111.178409,1003,0.264312,13.621317,0.308508,0.298102,0.303305,2.083011
1113,44712.67145,111.278409,1003,0.264702,13.621443,0.308556,0.298153,0.3033545,2.083022
1114,44712.67145,111.378409,1003,0.264814,13.621502,0.308604,0.298208,0.303406,2.083022
1115,44712.67145,111.478409,1003,0.26523,13.621812,0.308656,0.298257,0.3034565,2.083015
1116,44712.67145,111.578408,1003,0.265791,13.621869,0.308705,0.298308,0.3035065,2.08304
1117,44712.67145,111.678408,1003,0.266415,13.621816,0.308757,0.298355,0.303556,2.08304
1118,44712.67145,111.778408,1003,0.266607,13.621871,0.308807,0.298403,0.303605,2.083049
1119,44712.67146,111.878408,1003,0.267233,13.621892,0.30886,0.298448,0.303654,2.083012
1120,44712.67146,111.978408,1003,0.268073,13.621893,0.308915,0.298496,0.3037055,2.083004
1121,44712.67146,112.078408,1003,0.268403,13.621911,0.308971,0.298541,0.303756,2.083014
1122,44712.67146,112.178408,1003,0.268825,13.621866,0.309022,0.298594,0.303808,2.083027
1123,44712.67146,112.278408,1003,0.2695,13.62196,0.309069,0.298645,0.303857,2.083027
1124,44712.67146,112.378408,1003,0.269776,13.622271,0.309125,0.298691,0.303908,2.083027
1125,44712.67146,112.478408,1003,0.270019,13.62224,0.309175,0.298749,0.303962,2.083054
1126,44712.67146,112.578408,1003,0.270256,13.622325,0.309222,0.298799,0.3040105,2.08303
1127,44712.67146,112.678407,1003,0.270657,13.622256,0.309272,0.298843,0.3040575,2.083022
1128,44712.67147,112.778407,1003,0.270983,13.622281,0.309322,0.298892,0.304107,2.082997
1129,44712.67147,112.878407,1003,0.271165,13.622254,0.309373,0.298937,0.304155,2.083024
1130,44712.67147,112.978407,1003,0.271416,13.622379,0.309429,0.298984,0.3042065,2.083033
1131,44712.67147,113.078407,1003,0.272223,13.622535,0.309492,0.299032,0.304262,2.083059
1132,44712.67147,113.178407,1003,0.272509,13.622796,0.309537,0.299085,0.304311,2.083059
1133,44712.67147,113.278407,1003,0.272648,13.622794,0.309577,0.29913,0.3043535,2.083004
1134,44712.67147,113.378407,1003,0.272629,13.622805,0.309626,0.299178,0.304402,2.083022
1135,44712.67147,113.478407,1003,0.273599,13.622792,0.309674,0.29922,0.304447,2.083033
1136,44712.67148,113.578407,1003,0.27394,13.622806,0.309726,0.299269,0.3044975,2.08303
1137,44712.67148,113.678406,1003,0.274061,13.622763,0.309778,0.299319,0.3045485,2.083023
1138,44712.67148,113.778406,1003,0.274522,13.622853,0.30983,0.299369,0.3045995,2.083014
